raw_dream,dreamer,date,processed_dream,polarity,subjectivity,dream_length,tags,symbols,cluster,dominant_topic,pca1,pca2
"The enemy is above, in the sky. We are not soldiers but school children. A voice from everywhere begins to warn us, ""Things are dropping."" Seed begin to fall. Then I hear the faint echo of the tubes popping. There is an underground bunker; most of us run for the school bus. The mortars are dropping close by, within twenty yards. The fear of realizing death is pacing through my mind. We are all crowded in, scared of a hit. I shield my face with two paperback books. All at once there is a sharp explosion. I am hit, though I scream for only a moment. It is such a helpless feeling. The concussion has shattered the teeth in my mouth and I am going into shock. The dream ends here.",vietnam_vet,07/30/1971,enemy above sky not soldiers school children voice from everywhere begins warn us things dropping seed begin fall then hear faint echo tubes popping there underground bunker most us run school bus mortars dropping close by within twenty yards fear realizing death pacing through mind all crowded scared hit shield face two paperback books all once there sharp explosion hit though scream only moment such helpless feeling concussion shattered teeth mouth going into shock dream ends here,-0.020833333333333332,0.6416666666666667,131,"['Flying/Freedom', 'Death', 'Social']","['Family', 'Vehicles', 'Body']",1,1,-0.1827358214717293,-0.13402126064978107
"We are on a firebase. It is nighttime. In the distance a flare goes off. Someone says the intelligence reports indicate we may soon be attacked. I go into a bunker and search for my aid bag (claymore) full of 4x7 'bandages. There are none around. I decide to make a search before it is too late. In the dream, I am in a house; all of a sudden mortars begin to drop, close and very loud, and profusely, I remember feeling guilty, the house can withstand practically anything, but I am still terrified. The mortars drop endlessly. When it is all over, I run out. My entire platoon, fifteen men, are all dead. They have been collected and sit in a grotesque formation of the dead. The dream becomes unclear at this point.",vietnam_vet,08/31/1971,firebase nighttime distance flare goes off someone says intelligence reports indicate may soon attacked go into bunker search aid bag claymore full 4x7 bandages there none around decide make search before too late dream house all sudden mortars begin drop close very loud profusely remember feeling guilty house can withstand practically anything still terrified mortars drop endlessly when all over run out entire platoon fifteen men all dead collected sit grotesque formation dead dream becomes unclear this point,-0.1395,0.6825000000000001,134,"['Anxiety', 'Water', 'Death']",['Animals'],1,1,-0.14995089080717083,-0.11167960623385277
"We are on an LZ; I am saying good bye to an American girl. We are embracing. Her father, dressed like, a Navy admiral, appears quite suddenly; for a moment. I address myself to him. He brings up the subject of security and somehow mentions the name of Crazy Frank (used to play with the dead bodies). Suddenly everyone drops, we wait expecting the inevitable machine gun chatter etc., but it is only a false alarm. There are many soldiers spread about in not typical fashion, it appears more like a WWII beach scene than one of an LZ in Vietnam. A colored soldier rises up and makes an unclear remark. Apparently someone inadvertently set off a chain reaction, all of us obeying the instinct acquired from contact. The commander and I resume talk, we parley for a few more minutes; this time there is no mistake. I hear the sounds of mortars popping from tubes. I look at the commander and say, ""Mortars, run for the bunkers."" A mad rush for cover follows. In my mind I am counting off 8 seconds even as I am running; this is how much time I anticipate we have. There seems to be an air of complete disregard for everyone but one's self. The commander pulls and tries to get past me; I myself have completely forgotten the girl. The bunker seems familiar, as from another dream. It is too large to be representative of the ones I sought refuge in while in Nam. When I am just inside, mortars begin to drop, I make for a sturdy wall; the sounds, of explosions seem to be coming right over us. I seem to sense that this bunker is more like the basement of a large house, and that the mortars are hitting the building structure above us. The explosions have become deafening. In the last moments of the dream"" I am near an opening, I vaguely see the outside ground, for I am lower and must look up. A terrific whining descends overhead; a shell is going to drop very near to us. The blast takes place right outside the opening. I am knocked a few feet by the concussion, but not seriously injured. Very close, a machine gun opens up; it is a light 30 cal. We are under a ground attack. I wake up, bathed in the sweat of nocturnal madness.",vietnam_vet,09/14/1971,lz saying good bye american girl embracing her father dressed like navy admiral appears quite suddenly moment address myself him he brings up subject security somehow mentions name crazy frank used play dead bodies suddenly everyone drops wait expecting inevitable machine gun chatter etc only false alarm there many soldiers spread about not typical fashion appears more like wwii beach scene than one lz vietnam colored soldier rises up makes unclear remark apparently someone inadvertently set off chain reaction all us obeying instinct acquired from contact commander resume talk parley few more minutes this time there no mistake hear sounds mortars popping from tubes look commander say mortars run bunkers mad rush cover follows mind counting off 8 seconds even as running this how much time anticipate there seems air complete disregard everyone ones self commander pulls tries get past myself completely forgotten girl bunker seems familiar as from another dream too large representative ones sought refuge while nam when just inside mortars begin drop make sturdy wall sounds explosions seem coming right over us seem sense this bunker more like basement large house mortars hitting building structure above us explosions become deafening last moments dream near opening vaguely see outside ground lower must look up terrific whining descends overhead shell going drop very near us blast takes place right outside opening knocked few feet by concussion not seriously injured very close machine gun opens up light 30 cal under ground attack wake up bathed sweat nocturnal madness,0.059083333333333335,0.45788095238095244,401,"['Anxiety', 'Fear/Chase', 'Death']",['Family'],1,1,-0.18188955816933644,-0.17812481325093346
"This time, it is not the popping of the tubes, but the whistling of the mortars themselves that alerts us. We run for the bunkers. They are not bunkers as such, but the cinder brick foundations to be seen during the early construction of a home. There is no roof, only a few pieces of lumber overhead; it is very, very open. The mortars begin to drop, I hear the explosions very clear. This part of the dream seemed the most real. I recall huddling in a corner, shifting positions, as I anticipate a direct hit amidst us. The mortars continue to fall.",vietnam_vet,10/07/1971,this time not popping tubes whistling mortars themselves alerts us run bunkers not bunkers as such cinder brick foundations seen during early construction home there no roof only few pieces lumber overhead very very open mortars begin drop hear explosions very clear this part dream seemed most real recall huddling corner shifting positions as anticipate direct hit amidst us mortars continue fall,0.09222222222222222,0.4720370370370371,103,['Uncategorized'],[],1,1,-0.20114250843858386,-0.11553806159410675
"Robert and myself seem to be part of an infantry company, the identity and location seem obscure. We sleep in canvas tents, which I conscientiously view as rather odd. The enemy is undoubtedly oriental, and it is at this point that I detach myself from my own person and either become another, or simply phase out and watch what follows, experiencing the drama vicariously, twofold it would seem, as this is all imagined. The enemy attacks and I become acutely aware of the feeling of being shot in the head. I am behind a wall of some kind, the danger of being hit is very great. In a fury I grab a silver object, which seems to resemble an rpg, and hurl it towards the foes. It explodes and immediately the entire area is shrouded in flames, even I (or the person I am watching) is/am enveloped. This is how the dream ends. I awaken with the all-too-familiar feeling that I notice each time I have a dream that ends with my own death.",vietnam_vet,12/29/1971,robert myself seem part infantry company identity location seem obscure sleep canvas tents which conscientiously view as rather odd enemy undoubtedly oriental this point detach myself from own person either become another or simply phase out watch what follows experiencing drama vicariously twofold would seem as this all imagined enemy attacks become acutely aware feeling shot head behind wall some kind danger hit very great fury grab silver object which seems resemble rpg hurl towards foes explodes immediately entire area shrouded flames even or person watching isam enveloped this how dream ends awaken alltoofamiliar feeling notice each time dream ends own death,0.2759259259259259,0.673015873015873,174,"['Fear/Chase', 'Death']","['Animals', 'Vehicles']",1,1,-0.09050788620505011,-0.0970007131795971
"We are on patrol somewhere in Nam. It is not my old unit but the feelings are the same. We are, the infantry lurking in the jungle. As usual we are spread apart, perhaps 4 to 5 meters between each man. The foliage ahead grows less and less dense.; one can see 25· to 30 meters forward, it is somewhat like the better terrain we encountered in Tay Ninh. I anticipate an ambush; things are going too easily. Beyond the stillness of our own guarded movements I sense another. With the first starting shots I drop instinctively to the ground. These are not the familiar popping sounds of the AK, though nonetheless I have anticipated correctly, we are in contact. Those up front fire back, immediately killing two. Then from my position I see two or three heads begin to rise. I yell to the others, at the same time pointing the muzzle of my 16 in the enemy's direction and attempting to fire. The gun jams. Quickly I reload another magazine and pull the trigger. Again nothing, but the others have caught on and the enemy attack seems over. From the background I hear a sharp whining recoil; it is nothing like our 105s or 155s. The number 106 flashes through my mind, though I am not sure if there is such a weapon; perhaps light weapons, but as the shells fall I realize they are undoubtedly heavy artillery. The first explosions fall outside our perimeter; they do not descend like mortars, nor do they explode like artillery. On impact there is a sharp thunder-clap, followed by earth-like clouds of swirling, thick and heavy dust; though it is curious, these manifestations are small and hug the ground. Soon the shells drop closer and' closer to us, and I hear the shrapnel whizzing over. Finally one lands almost on top of me and I imagine a large piece of steel penetrating the flesh of my back. There is no pain, but I realize this to be a death wound. The last moments of the dream are obscured by the dust clouds.",vietnam_vet,01/??/1972,patrol somewhere nam not old unit feelings same infantry lurking jungle as usual spread apart perhaps 4 5 meters between each man foliage ahead grows less less dense one can see 25 30 meters forward somewhat like better terrain encountered tay ninh anticipate ambush things going too easily beyond stillness our own guarded movements sense another first starting shots drop instinctively ground these not familiar popping sounds ak though nonetheless anticipated correctly contact those up front fire back immediately killing two then from position see two or three heads begin rise yell others same time pointing muzzle 16 enemys direction attempting fire gun jams quickly reload another magazine pull trigger again nothing others caught enemy attack seems over from background hear sharp whining recoil nothing like our 105s or 155s number 106 flashes through mind though not sure if there such weapon perhaps light weapons as shells fall realize undoubtedly heavy artillery first explosions fall outside our perimeter do not descend like mortars nor do explode like artillery impact there sharp thunderclap followed by earthlike clouds swirling thick heavy dust though curious these manifestations small hug ground soon shells drop closer closer us hear shrapnel whizzing over finally one lands almost top imagine large piece steel penetrating flesh back there no pain realize this death wound last moments dream obscured by dust clouds,0.06945684523809526,0.43882688492063493,351,"['Flying/Freedom', 'Death']","['Family', 'Vehicles']",1,1,-0.19925628970654718,-0.15933781284629644
"We are walking down a trail. Above and beyond I see a sort of rubber orchard (similar to another dream) with dinks. Just as I spot this Clopton comes running past, dressed in white. He has been wounded in the arm. We gather about and form a defensive perimeter. A machine gun team of dinks stalks right up to us. It seems everyone is too scared to fire. I open up with three short bursts and literally rip the dink gunner in half. A while later, a single dink walks up to us, unmolested. I sense that no one is going to fire and spatter him wickedly with my M-16. It is a good feeling, though I am worried about ammo. We retreat to a large building and cluster fuck within. It seems almost like the room I am living in now. Several of us flop onto the bed and crash. I recall thinking about pulling guard twice a night. It is a wonder that we get enough sleep. I am tempted to doze off but the fear of dinks breaking in prompts me to stay awake. Someone has the side door covered. I shift about, watching one door and then the next, expecting an attack any second. The dream becomes unclear at this point.",vietnam_vet,12/28/1972,walking down trail above beyond see sort rubber orchard similar another dream dinks just as spot this clopton comes running past dressed white he wounded arm gather about form defensive perimeter machine gun team dinks stalks right up us seems everyone too scared fire open up three short bursts literally rip dink gunner half while later single dink walks up us unmolested sense no one going fire spatter him wickedly m16 good feeling though worried about ammo retreat large building cluster fuck within seems almost like room living now several us flop onto bed crash recall thinking about pulling guard twice night wonder get enough sleep tempted doze off fear dinks breaking prompts stay awake someone side door covered shift about watching one door then next expecting attack any second dream becomes unclear this point,0.008686067019400353,0.2713403880070546,215,"['Anxiety', 'Fear/Chase']",['Vehicles'],1,1,-0.1709673820037425,-0.1811322561641277
"We are on a trail, a well-used trail. Any moment, I am ready for an ambush. It seems that 3/6 platoon is drag, as way up in front AK and 16 shots are exchanged. Oddly, at first no one dives to the ground. Instead, we look to see what has happened. Capt. Hylo seems to be standing over a dead dink. Then hell breaks lose. The bamboo surroundings become a barren hilly expanse with dinks about us. They have some sort of modern building on a ledge 100 meters to my right. Way off I see a dink machine gunner beading on us. I open up on him. Then another dink MG appears, closer. I, too, have a machine gun, we will duel with bullets. Who will kill the other first? A dink on the ledge by the building hurls a grenade at me. I am lucky. It is a bit short of its target. I hug the earth and cannot recall being hurt. Next, the dink gunner rolls a base ball grenade towards me. I consider my chances against the time delay, grab it and hurl it a mighty length. It explodes harmlessly in the air. The duel renews. His bullets churn up staccato patterns of dust in front of me. I fire one long burst and catch him with one shot in the chest. He is dead. AK's blossom everywhere. It is like June 16, 1970. I fear running out of ammo. In the dream I am with Larry R. We are by a conex filled with ammo. We deliberate what to do. The dream becomes unclear after this.",vietnam_vet,03/21/1973,trail wellused trail any moment ready ambush seems 36 platoon drag as way up front ak 16 shots exchanged oddly first no one dives ground instead look see what happened capt hylo seems standing over dead dink then hell breaks lose bamboo surroundings become barren hilly expanse dinks about us some sort modern building ledge 100 meters right way off see dink machine gunner beading us open up him then another dink mg appears closer too machine gun will duel bullets who will kill other first dink ledge by building hurls grenade lucky bit short its target hug earth cannot recall hurt next dink gunner rolls base ball grenade towards consider chances against time delay grab hurl mighty length explodes harmlessly air duel renews his bullets churn up staccato patterns dust front fire one long burst catch him one shot chest he dead aks blossom everywhere like june 16 1970 fear running out ammo dream larry r by conex filled ammo deliberate what do dream becomes unclear after this,0.04964985994397758,0.47538515406162474,271,"['Fear/Chase', 'Death']","['Animals', 'Family', 'Vehicles']",1,1,-0.22900621664434695,-0.08182488378144369
"I am in a strange sort of bunker. The other day I had been going through an album of family pictures. The bunker is actually the bar in the basement of 39 Ivy Street! I am lying on the counter in a prone position; the atmosphere is one of war. Sandbags and timber abound. The sky is eerily overcast. Bombs begin to fall. Not the mortars of past dreams but rather some kind of heavy artillery. A sharp thunder follows the initial detonation, as if there were some sort of dual explosive, or perhaps a new barrage tactic. I throw myself over and fall to the ground. Cowering under the counter I wait for the inevitable. Within seconds a shell crashes down upon the spot I had occupied and not too hastily vacated. Debris flies; dirt clods and splinters of broken wood shower down. I recall the thought of being randomly lucky. The dream becomes unclear at this point.",vietnam_vet,03/22/1973,strange sort bunker other day going through album family pictures bunker actually bar basement 39 ivy street lying counter prone position atmosphere one war sandbags timber abound sky eerily overcast bombs begin fall not mortars past dreams rather some kind heavy artillery sharp thunder follows initial detonation as if there some sort dual explosive or perhaps new barrage tactic throw myself over fall ground cowering under counter wait inevitable within seconds shell crashes down upon spot occupied not too hastily vacated debris flies dirt clods splinters broken wood shower down recall thought randomly lucky dream becomes unclear this point,-0.027958152958152963,0.4493326118326118,159,"['Flying/Freedom', 'Social']","['Animals', 'Nature']",1,1,-0.12587560623542196,-0.09881995790368096
"We are on the same fire base as the one established in Cambodia. This time I am not with my own platoon but I am part of the TOC/CP. BC(?) Is none other than the young doctor from LZ Green who did not know how to handle his own rank. We meddle about in a huge canvas tent. I think about digging a foxhole but there are no shovels. Night comes. All of a sudden there is a metallic burst of illumination flares. The sky lights up and we are showered by the magnesium brightness. For the first few moments no one knows what is going on. Who has called for the lume? Then, through the thin canvas I see two figures run past about 40 yards off. So, it is a ground attack. But I say nothing. Moments later the AK's open up. In the dream there are several old house where the gooks have holed up. My old platoon and I converge on it. With my M-16 roaring I cut down several dinks. I am overwhelmed by the sight of two individuals fighting with the enemy. Of all people, there is Mike W., our old RTO. I begin to fire, but my M-16 is sluggish; the bullets dumbly chug out. Wilson is followed by Juba, my friend from down the street, a high school buddy (who now I go to bars with every now and then). Juba has a long .45. His long drilling shots come after Wilson sprays me with a burst that catches me flush across the body. Again, though I am obviously hit, nothing happens. The firefight ends. We go back to the tent. I see bullet holes in my ankles. The Captain asks me if there is anything I want. I think of telling him, ""Yes! A Medivac,"" but I say only that we should dig foxholes. The next day I scrounge for ammo. There is little or none to be found, though I steal two grenades. I meet Roop and Melhop. During the fire fight, I use grenades but they prove ineffective. Even though I hold them for two or three seconds after the handle flies off (and they hiss like smoke grenades) they are thrown too hard and bounce away, and oddly, explode in a mere crackle of sparks, the way smoke does when it first ignites. Steve S. (a fellow from sleep away camp) and I go to the other side of the base. There is a small VN compound. Steve S. throws a grenade into a little wooden school house filled with children. It blows up and there are the horrific screams of the wounded. We walk down a trail. I am telling him how stupid he is for making this mess, surely there will be another attack tonight. Children come shrieking out and run after us. I turn and beckon to them. ""Come with me, come to me."" A jeep pulls up and takes on the casualties.",vietnam_vet,02/20/1978,same fire base as one established cambodia this time not own platoon part toccp bc none other than young doctor from lz green who did not know how handle his own rank meddle about huge canvas tent think about digging foxhole there no shovels night comes all sudden there metallic burst illumination flares sky lights up showered by magnesium brightness first few moments no one knows what going who called lume then through thin canvas see two figures run past about 40 yards off so ground attack say nothing moments later aks open up dream there several old house where gooks holed up old platoon converge m16 roaring cut down several dinks overwhelmed by sight two individuals fighting enemy all people there mike w our old rto begin fire m16 sluggish bullets dumbly chug out wilson followed by juba friend from down street high school buddy who now go bars every now then juba long 45 his long drilling shots come after wilson sprays burst catches flush across body again though obviously hit nothing happens firefight ends go back tent see bullet holes ankles captain asks if there anything want think telling him yes medivac say only should dig foxholes next day scrounge ammo there little or none found though steal two grenades meet roop melhop during fire fight use grenades prove ineffective even though hold two or three seconds after handle flies off hiss like smoke grenades thrown too hard bounce away oddly explode mere crackle sparks way smoke does when first ignites steve s fellow from sleep away camp go other side base there small vn compound steve s throws grenade into little wooden school house filled children blows up there horrific screams wounded walk down trail telling him how stupid he making this mess surely there will another attack tonight children come shrieking out run after us turn beckon come come jeep pulls up takes casualties,-0.09872340425531914,0.4617848699763593,498,"['Anxiety', 'Flying/Freedom', 'Social']","['Animals', 'Family', 'Nature', 'Body']",1,1,-0.19007243674887958,-0.1269268937195347
"I have done something for a man who seems to be in some sort of trouble. I am somehow like a spy. I go with another person and we demand to be paid. In fact I am quite adamant. I say, ""You will pay me now!"" I am given a great sum of money. I am aware that others want to get me and take the money. Therefore, I must escape. I am running. I am found. The ones who seek me begin to shoot at me. I dive behind a big machine gun and fire back. A star of David, as if superimposed, descends upon this scene.",vietnam_vet,03/20/1978,done something man who seems some sort trouble somehow like spy go another person demand paid fact quite adamant say you will pay now given great sum money aware others want get take money therefore must escape running found ones who seek begin shoot dive behind big machine gun fire back star david as if superimposed descends upon this scene,0.08214285714285716,0.3857142857142857,108,['Fear/Chase'],[],1,1,-0.13125503871670388,-0.023559280115383923
"I am in a hostile land. There is a war going on. With two other men (who are brothers) I sit in a crude rock shelter that looks like this: [drawing]. We are on high ground, overlooking a huge river. Between the three of us there is only one magazine of ammunition. Moments before, I had the opportunity to get more, but I did not take it. We are waiting, anticipating an ambush. Two Chinese come up the hill on horseback. One dismounts and comes right up to the open ports of the shelter. He has a samurai sword. I lunge my M -16 into his chest and pull the trigger. The sound is not the usual sharp staccato that I am used to. Instead, it is muffled and somewhat dull. The Chinaman hacks away at my arm and slashes it with his sword. But within moments-he dies.",vietnam_vet,12/??/1978,hostile land there war going two other men who brothers sit crude rock shelter looks like this drawing high ground overlooking huge river between three us there only one magazine ammunition moments before opportunity get more did not take waiting anticipating ambush two chinese come up hill horseback one dismounts comes right up open ports shelter he samurai sword lunge m 16 into his chest pull trigger sound not usual sharp staccato used instead muffled somewhat dull chinaman hacks away arm slashes his sword within momentshe dies,-0.03542517006802722,0.5893367346938775,148,['Uncategorized'],"['Animals', 'Family', 'Vehicles']",1,1,-0.19732410557639302,-0.07467896587600216
In the dream I am a soldier flying a small balsa wood plane by telepathy. It crashes to the ground. Another solider sleeping nearby is wounded in the head. As I return to my living quarters I retell the incident to a group of soldiers that are following me. Two blacks become greatly excited. One takes out his pistol and wags it carelessly. I am shot in the thigh. I think of the dull pain that begins to throb. The blood begins to gush from my femoral artery. I wonder where I can find a tourniquet. I wake up.,vietnam_vet,07/20/1979,dream soldier flying small balsa wood plane by telepathy crashes ground another solider sleeping nearby wounded head as return living quarters retell incident group soldiers following two blacks become greatly excited one takes out his pistol wags carelessly shot thigh think dull pain begins throb blood begins gush from femoral artery wonder where can find tourniquet wake up,-0.13333333333333336,0.53,99,['Flying/Freedom'],"['Vehicles', 'Body']",1,1,-0.1743416934383972,-0.010225564107424196
"I am in Basic Training in the Army. A Drill Sergeant upbraids me. I beat and pummel him until he is dead. I go to Vietnam. I am with my old company but I am not accepted. I become a loner, an outcast. Roaming about, I shoot down American helicopters. At one point a Chinook lands and G.I.'s new to Vietnam come out and begin to march in single file. I shoot at them but instead of bullets only a spray of water falls on them.",vietnam_vet,10/22/1979,basic training army drill sergeant upbraids beat pummel him until he dead go vietnam old company not accepted become loner outcast roaming about shoot down american helicopters one point chinook lands gis new vietnam come out begin march single file shoot instead bullets only spray water falls,-0.023827561327561326,0.33534000721500723,86,"['Water', 'Death']",['Vehicles'],1,1,-0.2536490326426086,0.08579794449977027
"I am with a friend. We have traveled to a strange land. The people resemble the ""pineys"" of the Pine Barrens (in New Jersey). They are very kind and friendly; they share food and drink with us. I am easily at home with them. They present me with many small gifts. I am perched up on a high ledge. An old college English teacher is to read one of David B's poems. He (David) asks that he may read it himself. It is written in a very simple hieroglyphic form. There are crows and hawks and their feet markings: [drawing]. As he reads I become emotionally aroused. Moments later I am openly weeping. I return to this land with my old platoon. Everything has changed. The land has been scorched; nothing remains from the joyous past. I begin to load my M-16 but it is with the new and unfamiliar banana clip. We are ambushed. I squeeze off a few rounds before scampering for cover. I lose sight of my platoon. They patrol without me, the only medic. A sense of great overwhelming guilt follows. We relink later. I am ashamed of myself, but I am glad to see that the others are all safe. The Lieutenant is somewhat stern with me. The shame passes.",vietnam_vet,11/30/1979,friend traveled strange land people resemble pineys pine barrens new jersey very kind friendly share food drink us easily home present many small gifts perched up high ledge old college english teacher read one david bs poems he david asks he may read himself written very simple hieroglyphic form there crows hawks their feet markings drawing as he reads become emotionally aroused moments later openly weeping return this land old platoon everything changed land scorched nothing remains from joyous past begin load m16 new unfamiliar banana clip ambushed squeeze off few rounds before scampering cover lose sight platoon patrol without only medic sense great overwhelming guilt follows relink later ashamed myself glad see others all safe lieutenant somewhat stern shame passes,0.1392715617715618,0.47679653679653683,215,"['Anxiety', 'Social']","['Family', 'Vehicles']",1,1,-0.21603820388436784,0.0698837311282959
"There are several of us smoking dope in a small park surrounded by barbed and wire fences. Among those that I recognize there is John, David and Larry W., a Sgt. From Vietnam. From the corner of my eye I see the police. They charge up to us at a gallop and we are all busted. One fellow that I do not recognize makes a dash for it. He vaults the fence and heads for the woods. As the dogs are set after him I think that it is an impossible situation. As it happens, the fellow runs quickly and makes good his escape. We are herded to a jail in India. There are many rooms here, but they are small and cramped; the bars are quite thick. I think over and over to myself, as if the dream were real, ""This can't be happening to me, to me!"" But it is all too true; I am locked up. A turnkey opens a cell and allows David to leave. The jailer next turns to me and offers freedom if I will inform on the others. I think to myself, ""This is only a trick. Besides, I cannot betray my friends."" I anguish in the little cell. The dream ends.",vietnam_vet,01/06/1980,there several us smoking dope small park surrounded by barbed wire fences among those recognize there john david larry w sgt from vietnam from corner eye see police charge up us gallop all busted one fellow do not recognize makes dash he vaults fence heads woods as dogs set after him think impossible situation as happens fellow runs quickly makes good his escape herded jail india there many rooms here small cramped bars quite thick think over over myself as if dream real this cant happening all too true locked up turnkey opens cell allows david leave jailer next turns offers freedom if will inform others think myself this only trick besides cannot betray friends anguish little cell dream ends,0.03194444444444444,0.4216666666666667,209,"['Fear/Chase', 'Social']","['Animals', 'Vehicles', 'Body']",1,1,-0.19442068534247348,-0.032812412983154945
"I am again led to a prison. The black man in front of me kisses the jailers hand. I walk past, then turn around and do the same. The gesture is followed by submissive talk, that he will be as on me. I escape. There is a cave from which come holy sounds. The shadows of animals run across its walls. I am flying through rock, then thick, lava like water, then water. I see a piece of rope and with both hands reach for it. My head clears the water and I see that I am in a beautiful lake. Still clinging to the rope I am 1/10th my normal size. I have been hoisted up by a child, a little girl of perhaps seven.",vietnam_vet,01/07/1980,again led prison black man front kisses jailers hand walk past then turn around do same gesture followed by submissive talk he will as escape there cave from which come holy sounds shadows animals run across its walls flying through rock then thick lava like water then water see piece rope both hands reach head clears water see beautiful lake still clinging rope 110th normal size hoisted up by child little girl perhaps seven,0.013690476190476206,0.49047619047619045,126,"['Fear/Chase', 'Flying/Freedom', 'Water']",['Body'],0,1,-0.14672991164817273,0.01614437432866268
"I am in a large classroom. The teacher is taking roll. He calls, ""Veterans."" No one answers. A second time the name is called. I trumpet out, ""Don't you know that's me, you big baboon!"" Everyone in the class begins to laugh. Even the teacher, who resembles the plastic surgeon Dr. DeStefanol, breaks into a grin. The laughter, instead of subsiding, grows and grows, until it is followed by loud and sustained applause. Everyone is smiling, everyone is applauding, everyone is cheering. These people are all familiar to me, they are from my past. Here, they are depicted as children. The pitch grows higher. I am born aloft by the many hands and arms of the great crowd and deposited at the head of the class, alongside the teacher. There are four pretty girls with us. I remember thinking, ""He is overweight, but does not look like a baboon."" Recollection ends here.",vietnam_vet,02/22/1980,large classroom teacher taking roll he calls veterans no one answers second time name called trumpet out dont you know thats you big baboon everyone class begins laugh even teacher who resembles plastic surgeon dr destefanol breaks into grin laughter instead subsiding grows grows until followed by loud sustained applause everyone smiling everyone applauding everyone cheering these people all familiar from past here depicted as children pitch grows higher born aloft by many hands arms great crowd deposited head class alongside teacher there four pretty girls us remember thinking he overweight does not look like baboon recollection ends here,0.23084415584415588,0.4480519480519481,152,['Social'],['Body'],3,1,-0.09219410586845156,-0.029797782814982438
"I am with my old unit in Vietnam. The order comes over the radio that we are now finished with jungle patrols. The Lieutenant makes it official and we silently begin to disband. Suddenly, a civilian, an older man in a suit, emerges from a tent. He speaks to us. ""If my son can't go, no one goes."" Then he shoots and kills my good friend Jerry B. I am overwhelmed and unload several shots at him. Nothing happens. Then, with an unusually long burst of automatic from my M-16 I cut him down. As the others have walked off, I throw the gun down and follow after them. There is a feeling of complete freedom. In very high spirits Jim L. and I go to a supermarket and buy food. I am aware that I do not wear my steel helmet. The dream is repeated. This time I do the killing with a laser beam. The man is this time Parry, a medic from another company I did not like. He dies a slow and agonizing death.",vietnam_vet,06/20/1980,old unit vietnam order comes over radio now finished jungle patrols lieutenant makes official silently begin disband suddenly civilian older man suit emerges from tent he speaks us if son cant go no one goes then he shoots kills good friend jerry b overwhelmed unload several shots him nothing happens then unusually long burst automatic from m16 cut him down as others walked off throw gun down follow after there feeling complete freedom very high spirits jim l go supermarket buy food aware do not wear steel helmet dream repeated this time do killing laser beam man this time parry medic from another company did not like he dies slow agonizing death,0.06642735042735042,0.34331623931623934,178,['Death'],[],1,1,-0.2546083197111518,0.019674287396765654
"I am in a large empty house. My brother and I are dressed as soldiers; we are hunting each other. I see him before he spots me and hit him with a burst of 16. I walk the bullets up to him. Curiously, they make only a small BB pattern and noise. There is little impact, little of the expected striking force. In any event, he goes down and I immediately rush to his aid. I feel very sorry for him and for what I have done.",vietnam_vet,07/07/1980,large empty house brother dressed as soldiers hunting each other see him before he spots hit him burst 16 walk bullets up him curiously make only small bb pattern noise there little impact little expected striking force any event he goes down immediately rush his aid feel very sorry him what done,-0.0951058201058201,0.6160383597883599,87,['Uncategorized'],['Family'],1,1,-0.2909347380703793,0.15408854971807084
"There is a war going on between the Americans and what appear to be either Germans or Russians. The battleground resembles the trench warfare of World War I. The land between the two sides reminds me of the no-man's-land of LZ Ranch in Cambodia. Each side is firing artillery, adjusting for accuracy. The shells fly back and forth and fall with muffled dull thuds. Then the other side launches a ground attack. They throw hand grenades as they run. The grenades hit the ground and bounce forward. I catch one and hurl it back. Then another, then two more. The others (other side?) do the same. I am in hand to hand combat with a man of about fifty; he is fat and ruddy looking. With a sinister leer he taunts me. Twisting his knife through the air he is easily the more skillful. I am lightly scarred several times but somehow, as my knife becomes a fork, I spear him in the throat, causing him a mortal wound. His eyes bulge forward; the gushing blood mixes with his last gurgling breath.",vietnam_vet,11/??/1980,there war going between americans what appear either germans or russians battleground resembles trench warfare world war land between two sides reminds nomansland lz ranch cambodia each side firing artillery adjusting accuracy shells fly back forth fall muffled dull thuds then other side launches ground attack throw hand grenades as run grenades hit ground bounce forward catch one hurl back then another then two more others other side do same hand hand combat man about fifty he fat ruddy looking sinister leer he taunts twisting his knife through air he easily more skillful lightly scarred several times somehow as knife becomes fork spear him throat causing him mortal wound his eyes bulge forward gushing blood mixes his last gurgling breath,0.1136904761904762,0.41964285714285715,182,['Uncategorized'],"['Animals', 'Vehicles', 'Body']",1,1,-0.22186062891326902,0.006662042235582866
